round,role,group_id,rank,cost,unit,source_jsonl
0,Captioner,random440_expressivespeech_110,3,900,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_180,4,766,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_107,5,854,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_025,6,568,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_096,7,831,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_deear_030,0,574,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_315,1,867,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_265,2,665,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_027,3,709,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_155,4,723,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_010,5,490,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_295,6,537,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_150,7,585,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_211,0,578,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_deear_062,1,773,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_026,2,745,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_102,3,703,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_deear_080,4,444,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_137,5,519,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_074,6,699,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_073,7,855,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_233,0,854,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_128,1,573,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_279,2,686,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_146,3,749,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_223,4,382,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_deear_078,5,450,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_055,6,559,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_098,7,586,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_003,0,1118,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_144,1,731,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_217,2,673,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_321,3,870,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_230,4,909,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_deear_002,5,879,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_210,6,758,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_105,7,624,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_199,0,771,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_065,1,544,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_195,2,669,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_200,3,880,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_005,4,753,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_237,5,620,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_317,6,775,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_280,7,700,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_deear_038,0,596,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_038,1,903,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_056,2,723,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_216,3,704,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_260,4,626,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_311,5,565,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_103,6,675,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_024,7,788,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_296,0,747,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_115,1,799,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_264,2,652,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_286,3,853,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_307,4,795,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_deear_071,5,568,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_231,6,466,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,Captioner,random440_expressivespeech_282,7,578,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_audio_caption_rollout.output.jsonl
0,TTS,random440_expressivespeech_164,0,337,codec_frames,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_caption_tts_rollout.output.jsonl
0,TTS,random440_expressivespeech_186,1,45,codec_frames,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_caption_tts_rollout.output.jsonl
0,TTS,random440_deear_053,2,51,codec_frames,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_caption_tts_rollout.output.jsonl
0,TTS,random440_expressivespeech_336,3,134,codec_frames,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_caption_tts_rollout.output.jsonl
0,TTS,random440_expressivespeech_044,4,136,codec_frames,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_caption_tts_rollout.output.jsonl
0,TTS,random440_expressivespeech_100,5,262,codec_frames,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_caption_tts_rollout.output.jsonl
0,TTS,random440_expressivespeech_140,6,47,codec_frames,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_caption_tts_rollout.output.jsonl
0,TTS,random440_expressivespeech_206,7,533,codec_frames,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_caption_tts_rollout.output.jsonl
0,TTS,random440_expressivespeech_133,0,463,codec_frames,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_caption_tts_rollout.output.jsonl
0,TTS,random440_expressivespeech_277,1,206,codec_frames,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_caption_tts_rollout.output.jsonl
0,TTS,random440_expressivespeech_244,2,250,codec_frames,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_caption_tts_rollout.output.jsonl
0,TTS,random440_deear_022,3,215,codec_frames,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_000/collections/round_000_caption_tts_rollout.output.jsonl
