trajectory,round,task,metric,value,status,error,source
qwen_v1,r4,emotion,bleu_4,4.6085240962396866e-11,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/qwen_v1_r4
qwen_v1,r4,emotion,rouge_l,0.37213354751069433,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/qwen_v1_r4
qwen_v1,r4,emotion,meteor,0.12928562593088846,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/qwen_v1_r4
qwen_v1,r4,emotion,spider,0.1901728074776324,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/qwen_v1_r4
qwen_v1,r4,emotion,fense,0.8767786629216049,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/qwen_v1_r4
qwen_v1,r4,emotion,bertscore,0.6442299485206604,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/qwen_v1_r4
qwen_v1,r4,emotion,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [81] at entry 4",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/qwen_v1_r4
qwen_v1,r4,overall,bleu_4,1.5091677170795156e-06,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/qwen_v1_r4
qwen_v1,r4,overall,rouge_l,0.4695358808943899,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/qwen_v1_r4
qwen_v1,r4,overall,meteor,0.16604860075934216,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/qwen_v1_r4
qwen_v1,r4,overall,spider,0.10050938353440181,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/qwen_v1_r4
qwen_v1,r4,overall,fense,0.9279556554052235,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/qwen_v1_r4
qwen_v1,r4,overall,bertscore,0.7283154129981995,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/qwen_v1_r4
qwen_v1,r4,overall,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [97] at entry 2",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/qwen_v1_r4
midasheng_v1,base,speaker,bleu_4,2.465416962266183e-07,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,speaker,rouge_l,0.3088965383376973,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,speaker,meteor,0.1440955542289141,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,speaker,spider,0.14723203909490304,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,speaker,fense,0.7822191928167179,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,speaker,bertscore,0.6804758906364441,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,speaker,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [86] at entry 1",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,style,bleu_4,0.01738683853329517,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,style,rouge_l,0.38485330554101516,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,style,meteor,0.14703134993837497,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,style,spider,0.16355019865420556,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,style,fense,0.7251624872271665,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,style,bertscore,0.7026079893112183,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,style,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [79] at entry 2",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,emotion,bleu_4,1.0643070751799386e-14,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,emotion,rouge_l,0.13408285413827342,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,emotion,meteor,0.06416245008257591,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,emotion,spider,0.06329898506626992,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,emotion,fense,0.7955304344587836,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,emotion,bertscore,,unavailable,"Unable to create tensor, you should probably activate truncation and/or padding with 'padding=True' 'truncation=True' to have batched tensors with the same length. Perhaps your features (`input_ids` in this case) have excessive nesting (inputs type `list` where type `int` is expected).",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,emotion,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [265] at entry 3",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,overall,bleu_4,1.165828070677223e-06,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,overall,rouge_l,0.2645554464881846,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,overall,meteor,0.09364280243789828,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,overall,spider,0.053341088483191836,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,overall,fense,0.8716476425659848,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,overall,bertscore,0.6908627152442932,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,base,overall,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [79] at entry 5",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_v1,r0,speaker,bleu_4,2.4677393275316343e-07,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,speaker,rouge_l,0.30237526962502714,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,speaker,meteor,0.14358768067218947,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,speaker,spider,0.14475129216972255,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,speaker,fense,0.7855703755757425,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,speaker,bertscore,0.6792187094688416,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,speaker,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [86] at entry 1",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,style,bleu_4,0.017264357403719153,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,style,rouge_l,0.3847454440939172,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,style,meteor,0.14765575398197192,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,style,spider,0.1639247423476855,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,style,fense,0.7246648444172753,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,style,bertscore,0.7033259868621826,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,style,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [79] at entry 2",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,emotion,bleu_4,1.0810913711382016e-14,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,emotion,rouge_l,0.13381279632434834,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,emotion,meteor,0.06321450734155178,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,emotion,spider,0.06364832061640548,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,emotion,fense,0.7953598124397547,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,emotion,bertscore,,unavailable,"Unable to create tensor, you should probably activate truncation and/or padding with 'padding=True' 'truncation=True' to have batched tensors with the same length. Perhaps your features (`input_ids` in this case) have excessive nesting (inputs type `list` where type `int` is expected).",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,emotion,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [267] at entry 3",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,overall,bleu_4,1.2160513180748035e-06,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,overall,rouge_l,0.2666635791052825,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,overall,meteor,0.09420745663700378,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,overall,spider,0.053770241275358226,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,overall,fense,0.871502472561465,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,overall,bertscore,0.6916311979293823,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r0,overall,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [78] at entry 5",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round0
midasheng_v1,r1,speaker,bleu_4,2.48194748169919e-07,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,speaker,rouge_l,0.29497658481456457,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,speaker,meteor,0.1429842573369364,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,speaker,spider,0.14073398052230904,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,speaker,fense,0.7781455595608262,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,speaker,bertscore,0.6776834726333618,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,speaker,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [86] at entry 1",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,style,bleu_4,2.5933753082725865e-06,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,style,rouge_l,0.3848107230993022,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,style,meteor,0.1482570224213625,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,style,spider,0.16428625671984198,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,style,fense,0.7169090459265196,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,style,bertscore,0.7024533748626709,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,style,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [84] at entry 3",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,emotion,bleu_4,1.1109195215349014e-14,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,emotion,rouge_l,0.13925584433901958,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,emotion,meteor,0.06487010493163417,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,emotion,spider,0.06653008411685943,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,emotion,fense,0.8015838733542577,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,emotion,bertscore,0.592598021030426,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,emotion,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [105] at entry 2",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,overall,bleu_4,1.346113042536617e-06,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,overall,rouge_l,0.2733342783222686,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,overall,meteor,0.09533070019352936,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
midasheng_v1,r1,overall,spider,0.05590140370648681,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng4_round1
